level,id,dataset,ie_pred_kcalmol,true_kcalmol,error_kcalmol,abs_error_kcalmol
PBE-D3__Def2TZVPP,IE-SSI-170LEU-178LEU-1,SSI,-1.199074716,-0.969,-0.230074716,0.230074716
PBE-D3__Def2TZVPP,IE-SSI-240ASP-270SER-1,SSI,-20.48346124,-18.106,-2.377461243,2.377461243
PBE-D3__Def2TZVPP,IE-SSI-114ALA-160ALA-1,SSI,-0.629662045,-0.487,-0.142662045,0.142662045
PBE-D3__Def2TZVPP,IE-SSI-089THR-098LEU-1,SSI,-0.808303841,-0.567,-0.241303841,0.241303841
PBE-D3__Def2TZVPP,IE-SSI-051GLN-089GLU-2,SSI,-26.22523831,-24.845,-1.380238305,1.380238305
PBE-D3__Def2TZVPP,IE-SSI-024SER-038THR-1,SSI,3.164475156,3.878,-0.713524844,0.713524844
PBE-D3__Def2TZVPP,IE-SSI-015THR-060HIE-1,SSI,-10.24668779,-8.898,-1.348687793,1.348687793
PBE-D3__Def2TZVPP,IE-SSI-113LYS-117GLU-2,SSI,-4.767515328,-3.809,-0.958515328,0.958515328
PBE-D3__Def2TZVPP,IE-SSI-055ASP-104LYS-1,SSI,-90.61046735,-86.772,-3.83846735,3.83846735
PBE-D3__Def2TZVPP,IE-SSI-039ASN-081SER-1,SSI,-1.994297968,-1.723,-0.271297968,0.271297968
PBE-D3__Def2TZVPP,IE-SSI-183GLN-205LEU-1,SSI,-0.231446454,0.073,-0.304446454,0.304446454
PBE-D3__Def2TZVPP,IE-SSI-193HIE-248MET-1,SSI,-1.228286294,-0.852,-0.376286294,0.376286294
PBE-D3__Def2TZVPP,IE-SSI-008SER-032SER-1,SSI,-6.709114755,-5.485,-1.224114755,1.224114755
PBE-D3__Def2TZVPP,IE-SSI-029PRO-085GLU-1,SSI,-12.06556192,-10.971,-1.09456192,1.09456192
PBE-D3__Def2TZVPP,IE-SSI-017ASP-060HIE-1,SSI,-7.969832634,-7.929,-0.040832634,0.040832634
PBE-D3__Def2TZVPP,IE-SSI-019THR-022MET-1,SSI,-2.148839274,-1.311,-0.837839274,0.837839274
PBE-D3__Def2TZVPP,IE-SSI-136ASP-201VAL-1,SSI,-4.301101705,-3.24,-1.061101705,1.061101705
PBE-D3__Def2TZVPP,IE-SSI-028SER-056GLU-1,SSI,-3.978830382,-2.805,-1.173830382,1.173830382
PBE-D3__Def2TZVPP,IE-SSI-128PHE-252LEU-1,SSI,-0.792231855,-0.584,-0.208231855,0.208231855
PBE-D3__Def2TZVPP,IE-SSI-102HIE-272GLN-1,SSI,-5.966990487,-5.6,-0.366990487,0.366990487
PBE-D3__Def2TZVPP,IE-SSI-024THR-041GLU-1,SSI,-5.22900884,-3.946,-1.28300884,1.28300884
PBE-D3__Def2TZVPP,IE-SSI-063GLN-136TRP-1,SSI,-3.917416352,-3.681,-0.236416352,0.236416352
PBE-D3__Def2TZVPP,IE-SSI-060THR-176ARG-1,SSI,-13.43312974,-12.928,-0.505129743,0.505129743
PBE-D3__Def2TZVPP,IE-SSI-078PHE-107ALA-2,SSI,-1.245658702,-0.959,-0.286658702,0.286658702
PBE-D3__Def2TZVPP,IE-SSI-034ASP-061ARG-1,SSI,-83.63103748,-82.272,-1.359037484,1.359037484
PBE-D3__Def2TZVPP,IE-SSI-149PHE-159ILE-1,SSI,-2.147203461,-1.849,-0.298203461,0.298203461
PBE-D3__Def2TZVPP,IE-SSI-042SER-062ASP-1,SSI,2.688136627,3.665,-0.976863373,0.976863373
PBE-D3__Def2TZVPP,IE-SSI-064TYR-083LEU-1,SSI,-1.74377197,-1.053,-0.69077197,0.69077197
PBE-D3__Def2TZVPP,IE-SSI-022GLN-147TYR-1,SSI,-5.736773122,-5.468,-0.268773122,0.268773122
PBE-D3__Def2TZVPP,IE-SSI-048ASN-052ASN-1,SSI,-5.028834407,-4.84,-0.188834407,0.188834407
PBE-D3__Def2TZVPP,IE-SSI-107VAL-147PHE-2,SSI,-1.211131725,-0.905,-0.306131725,0.306131725
PBE-D3__Def2TZVPP,IE-SSI-149PRO-152GLN-1,SSI,-3.416055385,-3.151,-0.265055385,0.265055385
PBE-D3__Def2TZVPP,IE-SSI-109VAL-164ILE-1,SSI,-0.663345294,-0.36,-0.303345294,0.303345294
PBE-D3__Def2TZVPP,IE-SSI-091HIE-118THR-2,SSI,-3.303892065,-2.569,-0.734892065,0.734892065
PBE-D3__Def2TZVPP,IE-SSI-032VAL-080ARG-1,SSI,-0.088100446,0.236,-0.324100446,0.324100446
PBE-D3__Def2TZVPP,IE-SSI-096GLU-121LYS-1,SSI,-5.634205663,-4.251,-1.383205663,1.383205663
PBE-D3__Def2TZVPP,IE-SSI-162ALA-174ILE-1,SSI,-0.899245033,-0.664,-0.235245033,0.235245033
PBE-D3__Def2TZVPP,IE-SSI-057GLU-061ARG-1,SSI,-91.38204551,-88.938,-2.444045506,2.444045506
PBE-D3__Def2TZVPP,IE-SSI-031PHE-092TRP-2,SSI,-2.95212469,-2.854,-0.09812469,0.09812469
PBE-D3__Def2TZVPP,IE-SSI-037ARG-152GLU-1,SSI,-122.8640988,-119.367,-3.497098818,3.497098818
PBE-D3__Def2TZVPP,IE-SSI-011TYR-051GLU-1,SSI,-11.91484222,-10.573,-1.341842221,1.341842221
PBE-D3__Def2TZVPP,IE-SSI-020SER-058VAL-1,SSI,-0.773777466,-0.139,-0.634777466,0.634777466
PBE-D3__Def2TZVPP,IE-SSI-112ILE-125VAL-1,SSI,-0.365706452,-0.142,-0.223706452,0.223706452
PBE-D3__Def2TZVPP,IE-SSI-020LYS-040GLU-1,SSI,-125.9688608,-122.006,-3.962860825,3.962860825
PBE-D3__Def2TZVPP,IE-SSI-143GLN-147GLU-1,SSI,-24.90506222,-23.53,-1.375062225,1.375062225
PBE-D3__Def2TZVPP,IE-SSI-015LYS-047TYR-2,SSI,-14.1896563,-13.365,-0.824656304,0.824656304
PBE-D3__Def2TZVPP,IE-SSI-249ILE-269MET-1,SSI,-0.817009021,-0.594,-0.223009021,0.223009021
PBE-D3__Def2TZVPP,IE-SSI-009TYR-035SER-1,SSI,-1.910176435,-1.333,-0.577176435,0.577176435
PBE-D3__Def2TZVPP,IE-SSI-039THR-046THR-1,SSI,-6.318626421,-5.273,-1.045626421,1.045626421
PBE-D3__Def2TZVPP,IE-SSI-011HIE-304SER-1,SSI,0.097324297,1.164,-1.066675703,1.066675703
PBE-D3__Def2TZVPP,IE-SSI-012GLU-068HIE-1,SSI,10.62995519,11.959,-1.32904481,1.32904481
PBE-D3__Def2TZVPP,IE-SSI-012TYR-087PRO-1,SSI,-4.56734303,-4.249,-0.31834303,0.31834303
PBE-D3__Def2TZVPP,IE-SSI-061LEU-079ALA-1,SSI,-0.569325136,-0.426,-0.143325136,0.143325136
PBE-D3__Def2TZVPP,IE-SSI-052ASN-061ASN-1,SSI,-7.715681203,-7.124,-0.591681203,0.591681203
PBE-D3__Def2TZVPP,IE-SSI-091VAL-094ASP-1,SSI,-0.632565042,-0.14,-0.492565042,0.492565042
PBE-D3__Def2TZVPP,IE-SSI-146ARG-207GLU-1,SSI,-122.2615081,-118.843,-3.418508121,3.418508121
PBE-D3__Def2TZVPP,IE-SSI-132ASP-156ARG-1,SSI,-105.1175657,-102.813,-2.304565652,2.304565652
PBE-D3__Def2TZVPP,IE-SSI-149THR-157PRO-1,SSI,-1.074214066,-0.88,-0.194214066,0.194214066
PBE-D3__Def2TZVPP,IE-SSI-048HIE-091ARG-1,SSI,-6.968929418,-6.372,-0.596929418,0.596929418
PBE-D3__Def2TZVPP,IE-SSI-040HIE-103HIE-1,SSI,-10.95983921,-10.145,-0.814839214,0.814839214
PBE-D3__Def2TZVPP,IE-SSI-012LEU-070MET-1,SSI,-0.998130663,-0.763,-0.235130663,0.235130663
PBE-D3__Def2TZVPP,IE-SSI-007GLU-033LYS-1,SSI,-5.926312774,-4.726,-1.200312774,1.200312774
PBE-D3__Def2TZVPP,IE-SSI-060THR-087LYS-1,SSI,-18.987629,-18.01,-0.977628996,0.977628996
PBE-D3__Def2TZVPP,IE-SSI-051CYS-154LYS-1,SSI,-9.12026262,-7.995,-1.12526262,1.12526262
PBE-D3__Def2TZVPP,IE-SSI-155PRO-170TRP-1,SSI,-1.455374012,-1.268,-0.187374012,0.187374012
PBE-D3__Def2TZVPP,IE-SSI-124ASP-134ARG-1,SSI,-115.6586018,-112.654,-3.004601839,3.004601839
PBE-D3__Def2TZVPP,IE-SSI-029TRP-308ASP-1,SSI,-10.14754463,-8.944,-1.203544634,1.203544634
PBE-D3__Def2TZVPP,IE-SSI-083ILE-173LEU-1,SSI,-0.66184874,-0.481,-0.18084874,0.18084874
PBE-D3__Def2TZVPP,IE-SSI-004ASP-043THR-1,SSI,-18.6139211,-16.624,-1.989921102,1.989921102
PBE-D3__aug-cc-pVTZ,IE-ADIM6-0,ADIM6,-1.53860404,-1.34,-0.19860404,0.19860404
PBE-D3__aug-cc-pVTZ,IE-ADIM6-1,ADIM6,-2.25086105,-1.99,-0.26086105,0.26086105
PBE-D3__aug-cc-pVTZ,IE-ADIM6-2,ADIM6,-3.203896988,-2.89,-0.313896988,0.313896988
PBE-D3__aug-cc-pVTZ,IE-ADIM6-3,ADIM6,-4.097130845,-3.78,-0.317130845,0.317130845
PBE-D3__aug-cc-pVTZ,IE-ADIM6-4,ADIM6,-5.044811557,-4.6,-0.444811557,0.444811557
PBE-D3__aug-cc-pVTZ,IE-ADIM6-5,ADIM6,-5.841263396,-5.55,-0.291263396,0.291263396
PBE-D3__aug-cc-pVTZ,IE-AHB21-0,AHB21,-18.64774473,-17.79,-0.85774473,0.85774473
PBE-D3__aug-cc-pVTZ,IE-AHB21-1,AHB21,-32.85752829,-32.5,-0.357528295,0.357528295
PBE-D3__aug-cc-pVTZ,IE-AHB21-2,AHB21,-63.96415531,-65.68,1.715844694,1.715844694
PBE-D3__aug-cc-pVTZ,IE-AHB21-3,AHB21,-9.636582845,-8.98,-0.656582845,0.656582845
PBE-D3__aug-cc-pVTZ,IE-AHB21-4,AHB21,-16.50291137,-15.61,-0.892911369,0.892911369
PBE-D3__aug-cc-pVTZ,IE-AHB21-5,AHB21,-26.89939721,-25.52,-1.379397207,1.379397207
PBE-D3__aug-cc-pVTZ,IE-AHB21-6,AHB21,-17.1643774,-14.35,-2.8143774,2.8143774
PBE-D3__aug-cc-pVTZ,IE-AHB21-7,AHB21,-44.59272774,-41.79,-2.802727736,2.802727736
PBE-D3__aug-cc-pVTZ,IE-AHB21-8,AHB21,-18.48955729,-17.03,-1.459557292,1.459557292
PBE-D3__aug-cc-pVTZ,IE-AHB21-9,AHB21,-38.49578616,-37.31,-1.185786164,1.185786164
PBE-D3__aug-cc-pVTZ,IE-AHB21-10,AHB21,-8.414722426,-7.97,-0.444722426,0.444722426
PBE-D3__aug-cc-pVTZ,IE-AHB21-11,AHB21,-14.89455374,-14.13,-0.764553738,0.764553738
PBE-D3__aug-cc-pVTZ,IE-AHB21-12,AHB21,-28.06229434,-26.01,-2.052294342,2.052294342
PBE-D3__aug-cc-pVTZ,IE-AHB21-13,AHB21,-12.65528877,-11.07,-1.585288769,1.585288769
PBE-D3__aug-cc-pVTZ,IE-AHB21-14,AHB21,-9.753938691,-8.62,-1.133938691,1.133938691
PBE-D3__aug-cc-pVTZ,IE-AHB21-15,AHB21,-17.25789959,-15.73,-1.527899589,1.527899589
PBE-D3__aug-cc-pVTZ,IE-AHB21-16,AHB21,-28.27572628,-26.24,-2.035726282,2.035726282
PBE-D3__aug-cc-pVTZ,IE-AHB21-17,AHB21,-12.89611998,-12.8,-0.096119982,0.096119982
PBE-D3__aug-cc-pVTZ,IE-AHB21-18,AHB21,-21.1325011,-20.65,-0.4825011,0.4825011
PBE-D3__aug-cc-pVTZ,IE-AHB21-19,AHB21,-21.0775182,-21.03,-0.047518201,0.047518201
PBE-D3__aug-cc-pVTZ,IE-AHB21-20,AHB21,-32.14099657,-31.4,-0.74099657,0.74099657
PBE-D3__aug-cc-pVTZ,IE-ARION583-0,ARION583,-5.13948107,-5.482,0.34251893,0.34251893
PBE-D3__aug-cc-pVTZ,IE-ARION583-1,ARION583,-3.564909406,-3.807,0.242090594,0.242090594
PBE-D3__aug-cc-pVTZ,IE-ARION583-2,ARION583,0.364419497,0.682,-0.317580503,0.317580503
PBE-D3__aug-cc-pVTZ,IE-ARION583-3,ARION583,-0.914967347,-0.625,-0.289967347,0.289967347
PBE-D3__aug-cc-pVTZ,IE-ARION583-4,ARION583,-2.822904696,-2.995,0.172095304,0.172095304
PBE-D3__aug-cc-pVTZ,IE-ARION583-5,ARION583,-0.782656799,-0.794,0.011343201,0.011343201
PBE-D3__aug-cc-pVTZ,IE-ARION583-6,ARION583,-6.015333326,-6.107,0.091666674,0.091666674
PBE-D3__aug-cc-pVTZ,IE-ARION583-7,ARION583,-2.130251658,-2.262,0.131748342,0.131748342
PBE-D3__aug-cc-pVTZ,IE-ARION583-8,ARION583,-4.994020659,-5.413,0.418979341,0.418979341
PBE-D3__aug-cc-pVTZ,IE-ARION583-9,ARION583,-3.508306274,-3.592,0.083693726,0.083693726
PBE-D3__aug-cc-pVTZ,IE-ARION583-10,ARION583,-18.81151246,-16.875,-1.936512455,1.936512455
PBE-D3__aug-cc-pVTZ,IE-ARION583-11,ARION583,-9.561646678,-10.333,0.771353322,0.771353322
PBE-D3__aug-cc-pVTZ,IE-ARION583-12,ARION583,-40.30047151,-26.41,-13.89047151,13.89047151
PBE-D3__aug-cc-pVTZ,IE-ARION583-13,ARION583,-26.56056182,-16.063,-10.49756182,10.49756182
PBE-D3__aug-cc-pVTZ,IE-ARION583-14,ARION583,-17.68797492,-15.512,-2.175974921,2.175974921
PBE-D3__aug-cc-pVTZ,IE-ARION583-15,ARION583,-10.50955258,-10.854,0.344447423,0.344447423
PBE-D3__aug-cc-pVTZ,IE-ARION583-16,ARION583,-17.5767073,-16.897,-0.679707297,0.679707297
PBE-D3__aug-cc-pVTZ,IE-ARION583-17,ARION583,-10.95751257,-10.141,-0.816512569,0.816512569
PBE-D3__aug-cc-pVTZ,IE-ARION583-18,ARION583,-10.50838936,-9.727,-0.781389362,0.781389362
PBE-D3__aug-cc-pVTZ,IE-ARION583-19,ARION583,-5.84814465,-5.942,0.09385535,0.09385535
PBE-D3__aug-cc-pVTZ,IE-ARION583-20,ARION583,-6.24008385,-6.138,-0.10208385,0.10208385
PBE-D3__aug-cc-pVTZ,IE-ARION583-21,ARION583,-0.066786174,0.278,-0.344786174,0.344786174
PBE-D3__aug-cc-pVTZ,IE-ARION583-22,ARION583,-0.82437103,-0.583,-0.24137103,0.24137103
PBE-D3__aug-cc-pVTZ,IE-ARION583-23,ARION583,-2.9836513,-3.121,0.1373487,0.1373487
PBE-D3__aug-cc-pVTZ,IE-ARION583-24,ARION583,-1.270826075,-1.226,-0.044826075,0.044826075
PBE-D3__aug-cc-pVTZ,IE-ARION583-25,ARION583,-5.706910741,-5.857,0.150089259,0.150089259
PBE-D3__aug-cc-pVTZ,IE-ARION583-26,ARION583,-1.112957667,-1.187,0.074042333,0.074042333
PBE-D3__aug-cc-pVTZ,IE-ARION583-27,ARION583,-6.086330904,-6.484,0.397669096,0.397669096
PBE-D3__aug-cc-pVTZ,IE-ARION583-28,ARION583,-1.25765937,-1.473,0.21534063,0.21534063
PBE-D3__aug-cc-pVTZ,IE-ARION583-29,ARION583,-19.94420329,-18.076,-1.868203286,1.868203286
PBE-D3__aug-cc-pVTZ,IE-ARION583-30,ARION583,-11.32750904,-11.93,0.602490962,0.602490962
PBE-D3__aug-cc-pVTZ,IE-ARION583-31,ARION583,-41.31938388,-27.265,-14.05438388,14.05438388
PBE-D3__aug-cc-pVTZ,IE-ARION583-32,ARION583,-27.39505983,-16.723,-10.67205983,10.67205983
PBE-D3__aug-cc-pVTZ,IE-ARION583-33,ARION583,-18.75481328,-16.524,-2.230813278,2.230813278
PBE-D3__aug-cc-pVTZ,IE-ARION583-34,ARION583,-13.50724011,-13.305,-0.20224011,0.20224011
PBE-D3__aug-cc-pVTZ,IE-ARION583-35,ARION583,-17.70215835,-17.252,-0.450158349,0.450158349
PBE-D3__aug-cc-pVTZ,IE-ARION583-36,ARION583,-10.83271306,-10.087,-0.74571306,0.74571306
PBE-D3__aug-cc-pVTZ,IE-ARION583-37,ARION583,-10.16276263,-9.42,-0.742762633,0.742762633
PBE-D3__aug-cc-pVTZ,IE-ARION583-38,ARION583,-5.908538007,-6.134,0.225461993,0.225461993
PBE-D3__aug-cc-pVTZ,IE-ARION583-39,ARION583,-5.620356187,-5.54,-0.080356187,0.080356187
PBE-D3__aug-cc-pVTZ,IE-ARION583-40,ARION583,-3.032978779,-2.437,-0.595978779,0.595978779
PBE-D3__aug-cc-pVTZ,IE-ARION583-41,ARION583,-0.702995584,-0.374,-0.328995584,0.328995584
PBE-D3__aug-cc-pVTZ,IE-ARION583-42,ARION583,-4.449416032,-4.493,0.043583968,0.043583968
PBE-D3__aug-cc-pVTZ,IE-ARION583-43,ARION583,-2.898498479,-3.065,0.166501521,0.166501521
PBE-D3__aug-cc-pVTZ,IE-ARION583-44,ARION583,-4.471101715,-4.258,-0.213101715,0.213101715
PBE-D3__aug-cc-pVTZ,IE-ARION583-45,ARION583,-2.071656764,-2.079,0.007343236,0.007343236
PBE-D3__aug-cc-pVTZ,IE-ARION583-46,ARION583,-6.754298713,-7.214,0.459701287,0.459701287
PBE-D3__aug-cc-pVTZ,IE-ARION583-47,ARION583,-3.230241523,-3.298,0.067758477,0.067758477
PBE-D3__aug-cc-pVTZ,IE-ARION583-48,ARION583,-21.06672976,-18.776,-2.290729764,2.290729764
PBE-D3__aug-cc-pVTZ,IE-ARION583-49,ARION583,-12.05979182,-12.36,0.300208176,0.300208176
PBE-D3__aug-cc-pVTZ,IE-ARION583-50,ARION583,-41.87104091,-27.739,-14.13204091,14.13204091
PBE-D3__aug-cc-pVTZ,IE-ARION583-51,ARION583,-28.7791387,-17.612,-11.1671387,11.1671387
PBE-D3__aug-cc-pVTZ,IE-ARION583-52,ARION583,-19.74163306,-17.073,-2.668633056,2.668633056
PBE-D3__aug-cc-pVTZ,IE-ARION583-53,ARION583,-13.58368692,-13.695,0.111313079,0.111313079
PBE-D3__aug-cc-pVTZ,IE-ARION583-54,ARION583,-18.94654272,-17.824,-1.122542723,1.122542723
PBE-D3__aug-cc-pVTZ,IE-ARION583-55,ARION583,-11.0872922,-10.212,-0.875292197,0.875292197
PBE-D3__aug-cc-pVTZ,IE-ARION583-56,ARION583,-2.925631625,-2.969,0.043368375,0.043368375
PBE-D3__aug-cc-pVTZ,IE-ARION583-57,ARION583,-2.117981486,-2.165,0.047018514,0.047018514
PBE-D3__aug-cc-pVTZ,IE-ARION583-58,ARION583,0.574894327,0.869,-0.294105673,0.294105673
PBE-D3__aug-cc-pVTZ,IE-ARION583-59,ARION583,-0.169160107,0.059,-0.228160107,0.228160107
PBE-D3__aug-cc-pVTZ,IE-ARION583-60,ARION583,-3.61860169,-3.714,0.09539831,0.09539831
PBE-D3__aug-cc-pVTZ,IE-ARION583-61,ARION583,-0.667965364,-0.69,0.022034636,0.022034636
PBE-D3__aug-cc-pVTZ,IE-ARION583-62,ARION583,-2.375559978,-2.38,0.004440022,0.004440022
PBE-D3__aug-cc-pVTZ,IE-ARION583-63,ARION583,-0.409422153,-0.479,0.069577847,0.069577847
PBE-D3__aug-cc-pVTZ,IE-ARION583-64,ARION583,-0.36470494,-0.423,0.05829506,0.05829506
PBE-D3__aug-cc-pVTZ,IE-ARION583-65,ARION583,-2.106426912,-2.158,0.051573088,0.051573088
PBE-D3__aug-cc-pVTZ,IE-ARION583-66,ARION583,-18.15758241,-16.185,-1.972582415,1.972582415
PBE-D3__aug-cc-pVTZ,IE-ARION583-67,ARION583,-9.571916481,-10.777,1.205083519,1.205083519
PBE-D3__aug-cc-pVTZ,IE-ARION583-68,ARION583,-38.74694645,-24.888,-13.85894645,13.85894645
PBE-D3__aug-cc-pVTZ,IE-ARION583-69,ARION583,-25.61423485,-15.195,-10.41923485,10.41923485
PBE-D3__aug-cc-pVTZ,IE-ARION583-70,ARION583,-17.53084971,-15.08,-2.450849707,2.450849707
PBE-D3__aug-cc-pVTZ,IE-ARION583-71,ARION583,-9.82488457,-10.087,0.26211543,0.26211543
PBE-D3__aug-cc-pVTZ,IE-ARION583-72,ARION583,-16.9286691,-16.321,-0.607669101,0.607669101
PBE-D3__aug-cc-pVTZ,IE-ARION583-73,ARION583,-9.834019234,-9.29,-0.544019234,0.544019234
PBE-D3__aug-cc-pVTZ,IE-ARION583-74,ARION583,-9.018033387,-8.479,-0.539033387,0.539033387
PBE-D3__aug-cc-pVTZ,IE-ARION583-75,ARION583,-5.751193145,-6.072,0.320806855,0.320806855
PBE-D3__aug-cc-pVTZ,IE-ARION583-76,ARION583,-3.511446754,-3.68,0.168553246,0.168553246
PBE-D3__aug-cc-pVTZ,IE-ARION583-77,ARION583,-1.23353399,-0.607,-0.62653399,0.62653399
PBE-D3__aug-cc-pVTZ,IE-ARION583-78,ARION583,-5.515384908,-5.183,-0.332384908,0.332384908
PBE-D3__aug-cc-pVTZ,IE-ARION583-79,ARION583,-2.217552471,-1.473,-0.744552471,0.744552471
PBE-D3__aug-cc-pVTZ,IE-ARION583-80,ARION583,-3.63916439,-3.363,-0.27616439,0.27616439
PBE-D3__aug-cc-pVTZ,IE-ARION583-81,ARION583,-1.496001673,-0.911,-0.585001673,0.585001673
PBE-D3__aug-cc-pVTZ,IE-ARION583-82,ARION583,-4.776268048,-5.045,0.268731952,0.268731952
PBE-D3__aug-cc-pVTZ,IE-ARION583-83,ARION583,-11.69417853,-11.618,-0.076178532,0.076178532
PBE-D3__aug-cc-pVTZ,IE-ARION583-84,ARION583,-7.030950275,-7.147,0.116049725,0.116049725
PBE-D3__aug-cc-pVTZ,IE-ARION583-85,ARION583,-2.706252464,-2.378,-0.328252464,0.328252464
PBE-D3__aug-cc-pVTZ,IE-ARION583-86,ARION583,-3.909940011,-4.75,0.840059989,0.840059989
PBE-D3__aug-cc-pVTZ,IE-ARION583-87,ARION583,-2.550518733,-2.676,0.125481267,0.125481267
PBE-D3__aug-cc-pVTZ,IE-ARION583-88,ARION583,-15.00271178,-13.755,-1.247711778,1.247711778
PBE-D3__aug-cc-pVTZ,IE-ARION583-89,ARION583,-14.55987646,-15.152,0.592123544,0.592123544
PBE-D3__aug-cc-pVTZ,IE-ARION583-90,ARION583,-34.11339595,-21.222,-12.89139595,12.89139595
PBE-D3__aug-cc-pVTZ,IE-ARION583-91,ARION583,-22.72883462,-12.936,-9.792834621,9.792834621
PBE-D3__aug-cc-pVTZ,IE-ARION583-92,ARION583,-15.44787266,-13.82,-1.627872655,1.627872655
PBE-D3__aug-cc-pVTZ,IE-ARION583-93,ARION583,-12.29840741,-12.96,0.661592589,0.661592589
PBE-D3__aug-cc-pVTZ,IE-ARION583-94,ARION583,-7.615698142,-7.254,-0.361698142,0.361698142
PBE-D3__aug-cc-pVTZ,IE-ARION583-95,ARION583,-15.79284775,-15.859,0.066152253,0.066152253
PBE-D3__aug-cc-pVTZ,IE-ARION583-96,ARION583,-10.05997843,-9.61,-0.449978431,0.449978431
PBE-D3__aug-cc-pVTZ,IE-ARION583-97,ARION583,-9.966998158,-9.473,-0.493998158,0.493998158
PBE-D3__aug-cc-pVTZ,IE-ARION583-98,ARION583,-6.551254955,-6.577,0.025745045,0.025745045
PBE-D3__aug-cc-pVTZ,IE-ARION583-99,ARION583,-5.330759828,-5.74,0.409240172,0.409240172
PBE-D3__aug-cc-pVTZ,IE-ARION583-100,ARION583,-0.60321856,-0.08,-0.52321856,0.52321856
PBE-D3__aug-cc-pVTZ,IE-ARION583-101,ARION583,-0.869150069,-0.418,-0.451150069,0.451150069
PBE-D3__aug-cc-pVTZ,IE-ARION583-102,ARION583,-4.914025452,-5.342,0.427974548,0.427974548
PBE-D3__aug-cc-pVTZ,IE-ARION583-103,ARION583,-12.0003339,-12.118,0.117666095,0.117666095
PBE-D3__aug-cc-pVTZ,IE-ARION583-104,ARION583,-7.629954636,-7.876,0.246045364,0.246045364
PBE-D3__aug-cc-pVTZ,IE-ARION583-105,ARION583,-2.603913113,-2.328,-0.275913113,0.275913113
PBE-D3__aug-cc-pVTZ,IE-ARION583-106,ARION583,-4.695676492,-5.454,0.758323508,0.758323508
PBE-D3__aug-cc-pVTZ,IE-ARION583-107,ARION583,-5.120832346,-5.405,0.284167654,0.284167654
PBE-D3__aug-cc-pVTZ,IE-ARION583-108,ARION583,-15.55527155,-14.197,-1.35827155,1.35827155
PBE-D3__aug-cc-pVTZ,IE-ARION583-109,ARION583,-14.80886676,-15.403,0.594133243,0.594133243
PBE-D3__aug-cc-pVTZ,IE-ARION583-110,ARION583,-35.13383616,-22.048,-13.08583616,13.08583616
PBE-D3__aug-cc-pVTZ,IE-ARION583-111,ARION583,-23.44280294,-13.494,-9.948802938,9.948802938
PBE-D3__aug-cc-pVTZ,IE-ARION583-112,ARION583,-15.0694822,-13.449,-1.620482205,1.620482205
PBE-D3__aug-cc-pVTZ,IE-ARION583-113,ARION583,-12.14493113,-12.673,0.52806887,0.52806887
PBE-D3__aug-cc-pVTZ,IE-ARION583-114,ARION583,-8.602218895,-8.135,-0.467218895,0.467218895
PBE-D3__aug-cc-pVTZ,IE-ARION583-115,ARION583,-10.4015066,-9.838,-0.563506596,0.563506596
PBE-D3__aug-cc-pVTZ,IE-ARION583-116,ARION583,-10.29555077,-9.645,-0.650550774,0.650550774
PBE-D3__aug-cc-pVTZ,IE-ARION583-117,ARION583,-4.665337527,-4.703,0.037662473,0.037662473
PBE-D3__aug-cc-pVTZ,IE-ARION583-118,ARION583,-2.699023901,-2.853,0.153976099,0.153976099
PBE-D3__aug-cc-pVTZ,IE-ARION583-119,ARION583,0.651570543,0.982,-0.330429457,0.330429457
PBE-D3__aug-cc-pVTZ,IE-ARION583-120,ARION583,0.647376632,0.801,-0.153623368,0.153623368
PBE-D3__aug-cc-pVTZ,IE-ARION583-121,ARION583,-2.885380454,-2.822,-0.063380454,0.063380454
PBE-D3__aug-cc-pVTZ,IE-ARION583-122,ARION583,-3.680318667,-3.725,0.044681333,0.044681333
PBE-D3__aug-cc-pVTZ,IE-ARION583-123,ARION583,-0.404513799,-0.409,0.004486201,0.004486201
PBE-D3__aug-cc-pVTZ,IE-ARION583-124,ARION583,-6.660833841,-6.609,-0.051833841,0.051833841
PBE-D3__aug-cc-pVTZ,IE-ARION583-125,ARION583,-1.330334824,-1.407,0.076665176,0.076665176
PBE-D3__aug-cc-pVTZ,IE-ARION583-126,ARION583,-3.701928043,-3.94,0.238071957,0.238071957
PBE-D3__aug-cc-pVTZ,IE-ARION583-127,ARION583,-1.083764842,-1.202,0.118235158,0.118235158
PBE-D3__aug-cc-pVTZ,IE-ARION583-128,ARION583,-19.98499155,-17.987,-1.997991549,1.997991549
PBE-D3__aug-cc-pVTZ,IE-ARION583-129,ARION583,-11.21687251,-11.73,0.513127492,0.513127492
PBE-D3__aug-cc-pVTZ,IE-ARION583-130,ARION583,-40.93888307,-26.951,-13.98788307,13.98788307
PBE-D3__aug-cc-pVTZ,IE-ARION583-131,ARION583,-27.35366613,-16.777,-10.57666613,10.57666613
PBE-D3__aug-cc-pVTZ,IE-ARION583-132,ARION583,-18.87079158,-16.324,-2.546791584,2.546791584
PBE-D3__aug-cc-pVTZ,IE-ARION583-133,ARION583,-11.28096228,-11.656,0.375037716,0.375037716
PBE-D3__aug-cc-pVTZ,IE-ARION583-134,ARION583,-18.89170985,-17.944,-0.947709852,0.947709852
PBE-D3__aug-cc-pVTZ,IE-ARION583-135,ARION583,-10.51325861,-9.86,-0.653258605,0.653258605
